account_id,district_id,stmt_frq,date
539,13,after_tr,2016-02-16
5724,14,after_tr,2018-04-19
314,15,after_tr,2019-01-26
2918,15,after_tr,2020-12-05
5726,17,after_tr,2019-04-19
3200,17,after_tr,2018-10-20
2594,19,after_tr,2020-05-03
5602,19,after_tr,2019-07-10
1407,19,after_tr,2020-04-11
2506,22,after_tr,2019-07-12
273,24,after_tr,2016-07-11
8073,24,after_tr,2016-09-03
8896,28,after_tr,2019-05-02
3766,29,after_tr,2019-10-18
6400,31,after_tr,2018-10-09
1527,31,after_tr,2016-11-17
277,32,after_tr,2017-05-01
2464,33,after_tr,2016-07-02
1139,34,after_tr,2019-01-20
68,37,after_tr,2017-12-20
722,38,after_tr,2020-05-04
10411,39,after_tr,2018-11-23
132,40,after_tr,2019-05-11
3418,42,after_tr,2019-09-02
3005,42,after_tr,2020-01-11
9052,43,after_tr,2018-08-30
84,44,after_tr,2018-12-25
2224,46,after_tr,2020-03-08
3837,48,after_tr,2016-08-26
66,48,after_tr,2016-12-03
1169,49,after_tr,2017-03-02
1511,51,after_tr,2017-03-13
3638,52,after_tr,2019-01-10
8212,52,after_tr,2016-08-21
3265,52,after_tr,2019-03-30
1523,52,after_tr,2020-11-24
3905,54,after_tr,2020-05-28
9731,54,after_tr,2017-12-01
7052,55,after_tr,2020-07-17
10520,55,after_tr,2018-10-24
2517,55,after_tr,2019-11-10
1270,55,after_tr,2019-06-07
2144,55,after_tr,2018-07-21
4014,56,after_tr,2018-05-15
1319,56,after_tr,2020-08-08
1050,57,after_tr,2016-02-24
1965,57,after_tr,2016-02-08
3337,58,after_tr,2020-02-22
2211,61,after_tr,2020-11-10
4493,61,after_tr,2019-10-15
1897,61,after_tr,2019-03-05
10227,62,after_tr,2016-09-27
2705,63,after_tr,2016-07-05
2572,64,after_tr,2017-11-13
8149,64,after_tr,2020-05-14
7123,64,after_tr,2016-04-14
4293,64,after_tr,2019-02-04
2628,64,after_tr,2017-02-06
9627,65,after_tr,2017-07-22
1286,66,after_tr,2016-11-23
2988,66,after_tr,2019-10-14
3690,67,after_tr,2019-10-18
1583,69,after_tr,2017-11-17
3253,71,after_tr,2017-03-15
1725,72,after_tr,2018-07-03
5256,72,after_tr,2016-10-25
4013,73,after_tr,2016-10-08
7774,74,after_tr,2016-09-14
613,74,after_tr,2019-08-10
5742,74,after_tr,2018-07-05
1242,74,after_tr,2019-11-24
3217,75,after_tr,2020-04-23
5228,77,after_tr,2016-06-23
4631,77,after_tr,2019-12-12
7181,77,after_tr,2019-07-02
5817,77,after_tr,2019-12-10
